Dataset	Experiment ID	Experiment Tag	MS Runs	Spectra Searched	Spectra ID'd	%Spectra ID'd	Distinct Peptides	Unique Peptides	Added Peptides	Cumulative Peptides	Distinct Canonical Proteins	Unique Canonical Proteins	Unique All Proteins	Added Canonical Proteins	Cumulative Canonical Proteins	Date Added	Pubmed Id or DOI	Instrument Name	Sample Category
PXD017083	8980	urine_exosome_primary-aldosteronism_tmt	96	3,009,909	356,597	11.85 %	25,722	522	544	2,759,835	1,931		3	2	16,833	2022-02-03	33173144	Q Exactive	Urine
PXD017199	9722	breast_cancer-noncancer_celllines	55	3,481,292	1,491,524	42.84 %	108,200	381	404	2,760,239	7,205		1	1	16,834	2022-11-09	33932331	Q Exactive Plus	Cancer Cell Lines, Breast; Non Cancer Cell Lines
PXD017799	8954	urine_OAB-Ctrl_itraq	4	25,026	240	0.96 %	22	3	3	2,760,242	1			0	16,834	2022-02-03	32397227	Q Exactive	Urine
PXD020389	9784	SH-SY5Y_Cbl-dep-RTK-stimu_silac	174	4,210,368	2,285,147	54.27 %	179,520	9,278	11,145	2,771,387	8,721		99	8	16,842	2022-11-09	33889818	Q Exactive HF	Cancer Cell Lines, Other Anatomical Entities
PXD020389	9719	SH-SY5Y_Cbl-depleted_silac	138	3,283,838	1,298,485	39.54 %	152,498	1,634	1,729	2,773,116	8,432		52	6	16,848	2022-11-09	33889818	Q Exactive HF	Cancer Cell Lines, Other Anatomical Entities
PXD020389	9726	SH-SY5Y_Cbl-depleted_Ubiquitin_silac	32	792,538	221,862	27.99 %	42,969	2,771	2,838	2,775,954	4,193		64	1	16,849	2022-11-09	33889818	Q Exactive HF	Cancer Cell Lines, Other Anatomical Entities
PXD020389	9701	SH-SY5Y_Cbl-depleted_phospho_tmt	24	498,549	101,722	20.40 %	43,244	725	755	2,776,709	4,105		2	0	16,849	2022-11-09	33889818	Q Exactive HF	Cancer Cell Lines, Other Anatomical Entities
PXD027504	9708	HGSOC-cellLines_carboplatinvsCtrl_acetyl_tmt	10	312,862	59,268	18.94 %	8,516	41	44	2,776,753	1,088		3	0	16,849	2022-11-09	34625544	AB Sciex 5600 QTOF	Cancer Cell Lines, Other Female Reproductive Organ
PXD027504	9790	HGSOC-cellLines_carboplatinvsCtrl_phospho_tmt	96	2,512,320	58,882	2.34 %	10,663	27	29	2,776,782	1,220		6	0	16,849	2022-11-09	34625544	AB Sciex 5600 QTOF	Cancer Cell Lines, Other Female Reproductive Organ
PXD027504	9791	HGSOC-cellLines_carboplatinvsCtrl_proteome_tmt	72	2,386,679	11,832	0.50 %	2,577	465	468	2,777,250	357		7	0	16,849	2022-11-09	34625544	AB Sciex 5600 QTOF	Cancer Cell Lines, Other Female Reproductive Organ
PXD027504	9697	HGSOC-cellLines_carboplatinvsCtrl_pY_tmt	6	158,598	21,585	13.61 %	7,192	6	6	2,777,256	807		3	0	16,849	2022-11-09	34625544	AB Sciex 5600 QTOF	Cancer Cell Lines, Other Female Reproductive Organ
PXD027504	9792	HGSOC-cellLines_carboplatinvsCtrl_ubiq_tmt	24	321,230	57,041	17.76 %	12,226	264	266	2,777,522	1,840		3	1	16,850	2022-11-09	34625544	AB Sciex 5600 QTOF	Cancer Cell Lines, Other Female Reproductive Organ
PXD021265	9729	MM1S_myeloma_drug-treatedvsctrl_phos_tmt	36	1,636,599	364,929	22.30 %	56,287	2,781	2,863	2,780,385	4,711		30	1	16,851	2022-11-09	35197447	Q Exactive HF-X	Cancer Cell Lines, Blood
PXD021265	9797	MM1S_myeloma_drug-treatedvsctrl_tmt	72	3,184,787	879,767	27.62 %	193,422	3,737	3,834	2,784,219	8,235		91	4	16,855	2022-11-09	35197447	Q Exactive HF-X	Cancer Cell Lines, Blood
PXD023835	9785	HeLa_ADP-ribosylation_ARH3_Af1521-Ab	16	82,182	16,890	20.55 %	3,864	47	235	2,784,454	465			0	16,855	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD023835	9786	HeLa_ADP-ribosylation_ARH3_Af1521_ctrl	16	192,407	29,391	15.28 %	6,662	167	1,189	2,785,643	781		3	1	16,856	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD023835	9787	HeLa_ADP-ribosylation_ARH3_panAB_ctrl	32	258,853	80,384	31.05 %	8,937	37	275	2,785,918	1,282		4	0	16,856	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD023835	9700	HeLa_ADP-ribosylation_ARH3_panADPr-Ab	32	186,914	72,434	38.75 %	8,162	41	66	2,785,984	1,171			0	16,856	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD023835	9788	HeLa_ADP-ribosylation_PARG_Af1521-Ab	16	191,884	31,073	16.19 %	7,195	276	281	2,786,265	852		23	1	16,857	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD023835	9789	HeLa_ADP-ribosylation_PARG_panADPr-Ab	32	297,784	87,412	29.35 %	9,989	101	108	2,786,373	1,386		1	0	16,857	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD024206	9658	HepG2_SiO2-NPs-treatment	12	2,336,852	665,087	28.46 %	48,950	1,570	2,954	2,789,327	3,621		19	1	16,858	2022-11-09	33801561	Bruker TimsTOF Pro	Cancer Cell Lines, Liver
PXD024206	9734	HepG2_SiO2-NPs-treatment_ctrl	16	3,536,380	1,287,918	36.42 %	63,583	1,406	1,426	2,790,753	4,408		7	0	16,858	2022-11-09	33801561	Bruker TimsTOF Pro	Cancer Cell Lines, Liver
PXD024759	9690	chorionic-villus_1DE-gel	44	508,408	180,132	35.43 %	10,770	64	65	2,790,818	838			0	16,858	2022-11-09	35678669	Q Exactive HF-X	Other Gestational Structure
PXD025898	9731	HCT116_NMS-873orDMSO_thermo-profiling_tmt	21	1,127,439	175,819	15.59 %	48,739	237	246	2,791,064	4,022	1	55	2	16,860	2022-11-09	35456598	Orbitrap Eclipse	Cancer Cell Lines, Digestive System
PXD025898	9800	HCT116_NMS-R_p97Inhibitors-treated_tmt	8	539,681	144,437	26.76 %	82,471	252	257	2,791,321	5,754		20	1	16,861	2022-11-09	35456598	Orbitrap Eclipse	Cancer Cell Lines, Digestive System
PXD026997	9661	Liver_sample1_1D	3	180,829	78,903	43.63 %	16,626	19	21	2,791,342	1,411			0	16,861	2022-11-09	35345844	Q Exactive HF	Liver
PXD026997	9793	Liver_sample1_2D	59	617,412	171,472	27.77 %	32,607	111	149	2,791,491	2,394		3	0	16,861	2022-11-09	35345844	Q Exactive HF-X	Liver
PXD026997	9794	Liver_sample3_1D	3	203,052	60,122	29.61 %	16,947	16	20	2,791,511	1,519		7	0	16,861	2022-11-09	35345844	AB Sciex 5600 QTOF	Liver
PXD026997	9673	Liver_sample3_2D	61	576,064	108,174	18.78 %	19,378	54	61	2,791,572	1,656			0	16,861	2022-11-09	35345844	Q Exactive HF-X	Liver
PXD026997	9704	Liver_sample5_1D	3	127,176	81,895	64.40 %	15,645	16	17	2,791,589	1,298			0	16,861	2022-11-09	35345844	Q Exactive HF-X	Liver
PXD026997	9795	Liver_sample5_2D	59	700,086	108,095	15.44 %	21,358	46	47	2,791,636	1,851		3	0	16,861	2022-11-09	35345844	Q Exactive HF-X	Liver
PXD027504	9663	HeLa_ADP-ribosylation_boronate-acid-enrich	32	285,147	17,425	6.11 %	1,958	112	328	2,791,964	214			0	16,861	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD027504	9706	HeLa_ADP-ribosylation_boronate-acid-ctrl	32	264,523	13,715	5.18 %	1,443	81	82	2,792,046	170		3	0	16,861	2022-11-09	34625544	Orbitrap Fusion Lumos	Cancer Cell Lines, Other Female Reproductive Organ
PXD028125	9728	GSC-326_MCI-INI-3vsvehicle	60	1,343,821	680,024	50.60 %	14,751	20	21	2,792,067	1,361			1	16,862	2022-11-09	34934174	Orbitrap Velos Pro	Cancer Cell Lines, Brain
PXD028647	9710	Ker-CT-cell-line_colchicine-treated	20	1,162,874	341,561	29.37 %	93,281	1,290	1,361	2,793,428	7,379		70	2	16,864	2022-11-09	34748338	Q Exactive HF-X	Non Cancer Cell Lines
PXD028647	9721	Farage-cell-line_colchicine-treated	21	1,301,427	449,738	34.56 %	132,063	5,881	5,889	2,799,317	7,829	1	145	17	16,881	2022-11-09	34748338	Orbitrap Fusion Lumos	Cancer Cell Lines, Blood
PXD029380	9668	brain_microvessels_CAA	12	835,671	294,890	35.29 %	46,266	45	79	2,799,396	3,683			0	16,881	2022-11-09	35074002	Q Exactive HF-X	Brain
PXD029380	9703	brain_microvessels_AD	13	902,997	364,168	40.33 %	48,181	33	35	2,799,431	3,756			0	16,881	2022-11-09	35074002	Q Exactive HF-X	Brain
PXD029380	9799	brain_microvessels_CON	12	810,804	239,489	29.54 %	39,055	29	29	2,799,460	3,445			0	16,881	2022-11-09	35074002	Q Exactive HF-X	Brain
PXD030601	9743	HEK293_Nterm_COFRADIC_heavy-acetyl_chym	36	1,056,033	25,179	2.38 %	10,153	5,003	5,150	2,804,610	978		34	0	16,881	2022-11-09	35788065	Orbitrap Fusion Lumos	Non Cancer Cell Lines
PXD030601	9711	HEK293_Nterm_COFRADIC_heavy-acetyl_gluc	36	1,237,425	19,635	1.59 %	6,181	2,099	2,124	2,806,734	655		49	0	16,881	2022-11-09	35788065	Orbitrap Fusion Lumos	Non Cancer Cell Lines
PXD030601	9744	HEK293_Nterm_COFRADIC_heavy-acetyl_tryp	108	3,458,402	50,544	1.46 %	13,925	3,148	3,149	2,809,883	1,370		11	0	16,881	2022-11-09	35788065	Orbitrap Fusion Lumos	Non Cancer Cell Lines
PXD030818	9735	craniofacial-region_FD-COF_phospho_tmt	1	27,434	844	3.08 %	280	23	24	2,809,907	22		1	0	16,881	2022-11-09	35103997	Q Exactive HF	Other Anatomical Entities
PXD030818	9736	craniofacial-region_FD-COF_proteome_tmt	6	102,820	12,165	11.83 %	5,580	89	95	2,810,002	434			0	16,881	2022-11-09	35103997	Q Exactive HF	Other Anatomical Entities
PXD032097	9665	heart_HCM_tmt	18	277,727	103,615	37.31 %	41,791	237	237	2,810,239	3,145		5	0	16,881	2022-11-09		Q Exactive Plus	Heart
PXD002668	9922	plasma_EVs_PROSPR	73	576,704	50,212	8.71 %	5,365	109	110	2,810,349	489			0	16,881	2023-04-17	26419333	Orbitrap Elite	Blood Extracellular Vesicles
PXD002668	9923	plasma_EVs_Ultra-cushion	99	937,769	174,658	18.62 %	8,898	139	297	2,810,646	244			0	16,881	2023-04-17	26419333	Orbitrap Elite	Blood Extracellular Vesicles
PXD002854	9904	plasma_iSTPurification_depleted_bRP	16	583,457	113,937	19.53 %	17,302	76	128	2,810,774	826			0	16,881	2023-04-21		Q Exactive HF	Blood Plasma
PXD002854	9903	plasma_iSTPurification	186	2,286,236	831,487	36.37 %	7,819	30	44	2,810,818	258			0	16,881	2023-04-21		Q Exactive HF	Blood Plasma
PXD002854	9902	plasma_iSTPurification_top6-top20-dep	3	34,097	12,803	37.55 %	2,876	2	3	2,810,821	194			0	16,881	2023-04-21		Q Exactive HF	Blood Plasma
PXD002854	9905	plasma-serum_iSTPurification	12	147,841	52,668	35.62 %	3,888	21	25	2,810,846	197			0	16,881	2023-04-21		Q Exactive Plus	Blood Plasma
PXD006463	9924	serum_EVs_osteopenia-NC_tmt	20	1,087,849	130,987	12.04 %	20,496	375	631	2,811,477	852		2	0	16,881	2023-04-17	29603567	Orbitrap Fusion	Blood Extracellular Vesicles
PXD007884	9838	plasma_T1DvsCtrl_9TP_Mar14_tmt	486	14,605,004	4,102,546	28.09 %	59,226	5,589	7,199	2,818,676	1,996		57	1	16,882	2023-04-17	28993202	Q Exactive HF	Blood Plasma
PXD008434	9863	plasma-fibrin-clot_VTE-APS-Healthy_chy	61	2,785,693	168,935	6.06 %	3,302	1,434	1,474	2,820,150	120		88	0	16,882	2023-04-17	31425886	Q Exactive HF	Blood Plasma
PXD008434	9864	plasma-fibrin-clot_VTE-APS-Healthy_lysc	62	2,559,526	568,595	22.21 %	8,586	927	1,121	2,821,271	501			1	16,883	2023-04-17	31425886	Q Exactive HF	Blood Plasma
PXD008434	9865	plasma-fibrin-clot_VTE-APS-Healthy_tryp	61	2,641,784	570,882	21.61 %	10,562	227	294	2,821,565	590		3	0	16,883	2023-04-17	31425886	Q Exactive HF	Blood Plasma
PXD008467	9845	plasma_acuteMI_heparin-tr-untr_ABA-AP_tmt	304	2,431,586	314,883	12.95 %	13,547	346	681	2,822,246	560		8	0	16,883	2023-04-17		Q Exactive	Blood Plasma
PXD008468	9846	plasma_STEMI_heparin-tr-untr_ABA-AP_tmt	1,418	4,604,446	836,373	18.16 %	18,109	1,131	1,294	2,823,540	570		14	0	16,883	2023-04-17		Q Exactive	Blood Plasma
PXD009348	9836	plasma_gastric-bypass_4timepoint_boxcar	541	5,416,833	2,043,351	37.72 %	11,480	349	408	2,823,948	284		8	0	16,883	2023-04-17	30528273	Q Exactive HF	Blood Plasma
PXD009348	9835	plasma_gastric-bypass_top6top14_frac_boxcar	168	3,927,529	732,313	18.65 %	30,928	936	1,153	2,825,101	1,243		25	0	16,883	2023-04-17	30528273	Q Exactive HF	Blood Plasma
PXD010528	9884	serum_LGP_pre-post-surgery_top6	123	2,504,142	1,573,524	62.84 %	4,544	22	30	2,825,131	217		1	0	16,883	2023-04-17	31054967	Q Exactive HF	Blood Plasma
PXD010911	9879	serum_IgAM_PNGaseF18O_gluc-tryp	36	109,801	24,305	22.14 %	999	137	207	2,825,338	42		1	0	16,883	2023-04-17	30659065	Q Exactive	Blood Plasma
PXD010911	9878	serum_IgG_PNGaseF18O_tryp	24	94,306	24,946	26.45 %	2,061	97	120	2,825,458	81		6	0	16,883	2023-04-17	30659065	Q Exactive	Blood Plasma
PXD011309	9866	plasma_AAA-ctrl_protia-dep_tmt_frac	181	4,047,748	804,930	19.89 %	9,833	172	209	2,825,667	372		17	0	16,883	2023-04-17	30340394	Q Exactive	Blood Plasma
PXD012042	9916	plasma_EVs_melanoma-postLymphadenectomy	24	1,288,110	219,493	17.04 %	6,605	59	75	2,825,742	286		1	0	16,883	2023-04-17		Q Exactive Plus	Blood Extracellular Vesicles
PXD012125	9927	serum_EVs_SAPHO-HC_tmt	12	673,906	119,491	17.73 %	17,440	153	278	2,826,020	818		1	0	16,883	2023-04-17	33948126	Q Exactive Plus	Blood Extracellular Vesicles
PXD012412	9873	plasma_activeTB-HC_SEC_itraq_frac	33	541,613	83,080	15.34 %	899	1	3	2,826,023	94			0	16,883	2023-04-17		Q Exactive	Blood Plasma
PXD016117	9834	plasma_AHvsCtrl_tmt	204	4,441,691	752,493	16.94 %	21,147	383	461	2,826,484	930		4	0	16,883	2023-04-17		Q Exactive Plus	Blood Plasma
PXD016199	9887	plasma_different-age_proteominer_tmt	90	3,234,139	479,524	14.83 %	22,711	182	247	2,826,731	679			0	16,883	2023-04-17	33009535	Q Exactive Plus	Blood Plasma
PXD016231	9849	plasma_pSS-nonpSS	80	2,427,046	543,319	22.39 %	8,395	217	315	2,827,046	213			0	16,883	2023-04-17	32540407	Q Exactive HF-X	Blood Plasma
PXD016428	9895	plasma_HC_CPLL-proteoMiner_frac	18	1,719,491	148,626	8.64 %	8,637	45	62	2,827,108	385			0	16,883	2023-04-17	31860302	Q Exactive Plus	Blood Plasma
PXD016428	9896	plasma_HC_CPLL-proteoMiner-HILIC_PNGase-O18	6	612,602	37,386	6.10 %	1,567	64	148	2,827,256	129			0	16,883	2023-04-17	31860302	Q Exactive Plus	Blood Plasma
PXD016428	9893	plasma_PTC_CPLL-proteoMiner_frac	18	1,787,137	142,506	7.97 %	8,169	32	49	2,827,305	375			0	16,883	2023-04-17	31860302	Q Exactive Plus	Blood Plasma
PXD016428	9894	plasma_PTC_CPLL-proteoMiner-HILIC_PNGase-O18	12	1,229,323	40,087	3.26 %	1,414	50	50	2,827,355	118			0	16,883	2023-04-17	31860302	Q Exactive Plus	Blood Plasma
PXD017994	9921	plasma_EVs_CKD-RCC-HC_phos	17	220,485	35,460	16.08 %	5,524	198	203	2,827,558	568		1	2	16,885	2023-04-17	32396726	Q Exactive HF-X	Blood Extracellular Vesicles
PXD017994	9920	plasma_EVs_CKD-RCC-HC_proteome	17	296,417	69,249	23.36 %	13,969	110	136	2,827,694	1,226		4	0	16,885	2023-04-17	32396726	Q Exactive HF-X	Blood Extracellular Vesicles
PXD018304	9870	plasma_CRC-stage1-4_top12_frac	35	1,292,535	255,230	19.75 %	19,109	63	98	2,827,792	832			0	16,885	2023-04-17	34429501	Q Exactive	Blood Plasma
PXD019088	9933	plasma_exosome_T1-T2-Ctr_SBI_tmt	9	81,732	11,605	14.20 %	5,342	62	76	2,827,868	259			0	16,885	2023-04-17	35464963	Q Exactive Plus	Blood Extracellular Vesicles
PXD019387	9937	serum_exosome_mGC_Control	4	71,082	24,551	34.54 %	9,641	53	93	2,827,961	295		1	0	16,885	2023-04-17		Orbitrap Fusion	Blood Extracellular Vesicles
PXD019387	9936	serum_exosome_mGC	4	73,615	23,914	32.49 %	9,237	41	50	2,828,011	284			0	16,885	2023-04-17		Orbitrap Fusion	Blood Extracellular Vesicles
PXD020354	9876	plasma_covid19_frac_boxcar	29	1,043,164	154,294	14.79 %	2,562	6	8	2,828,019	131			0	16,885	2023-04-17	33376242	Q Exactive HF-X	Blood Plasma
PXD020629	9930	plasma_EVs_NBI	12	182,840	43,603	23.85 %	2,082	5	9	2,828,028	77			0	16,885	2023-04-17	34376243	Q Exactive	Blood Extracellular Vesicles
PXD020629	9929	plasma_EVs_UC	11	156,082	36,656	23.49 %	1,988	4	6	2,828,034	81			0	16,885	2023-04-17	34376243	Q Exactive	Blood Extracellular Vesicles
PXD021197	9847	plasma_covid19_pre-rhDNase_frac	8	315,717	47,783	15.13 %	6,248	46	55	2,828,089	228			0	16,885	2023-04-17	34139362	Q Exactive HF-X	Blood Plasma
PXD021197	9848	plasma_covid19_pre-rhDNase_unfrac	8	1,023,826	178,362	17.42 %	9,635	224	294	2,828,383	236			0	16,885	2023-04-17	34139362	Q Exactive HF-X	Blood Plasma
PXD021285	9915	plasma-exosome_melanoma-HC_MTEX_miniSEC	15	1,324,686	139,246	10.51 %	5,064	67	103	2,828,486	263		3	0	16,885	2023-04-17	33613873	Q Exactive Plus	Blood Extracellular Vesicles
PXD021285	9914	plasma-exosome_melanoma-HC_NMTEX_miniSEC	15	1,320,623	196,825	14.90 %	5,276	56	76	2,828,562	212		3	0	16,885	2023-04-17	33613873	Q Exactive Plus	Blood Extracellular Vesicles
PXD021441	9943	plasma_exosome_HC_tmt	12	577,349	52,689	9.13 %	7,395	31	49	2,828,611	396			0	16,885	2023-04-17		Orbitrap Fusion	Blood Extracellular Vesicles
PXD021441	9942	plasma_exosome_IgG4-RD_tmt	12	635,873	85,332	13.42 %	31,995	78	82	2,828,693	2,809		16	0	16,885	2023-04-17		Orbitrap Fusion	Blood Extracellular Vesicles
PXD021718	9926	plasma_EVs_FAD-SAD_control	5	225,565	52,721	23.37 %	5,650	53	68	2,828,761	201			0	16,885	2023-04-17	33281599	Q Exactive Plus	Blood Extracellular Vesicles
PXD021718	9925	plasma_EVs_FAD-SAD	15	674,489	111,346	16.51 %	7,348	94	110	2,828,871	287			0	16,885	2023-04-17	33281599	Q Exactive Plus	Blood Extracellular Vesicles
PXD022265	9868	plasma_AAs-nonHisW_AD-CN_Hu6_tmt_frac	288	4,624,148	764,839	16.54 %	8,090	25	40	2,828,911	270		2	0	16,885	2023-04-17	33427747	Orbitrap Fusion	Blood Plasma
PXD022469	9859	plasma_HU14_SDS-C18	96	673,560	157,948	23.45 %	15,222	325	732	2,829,643	429			0	16,885	2023-04-17	33471535	Q Exactive Plus	Blood Plasma
PXD022469	9860	plasma_HU6_SDS-C18	96	903,433	262,376	29.04 %	18,127	358	522	2,830,165	464		2	0	16,885	2023-04-17	33471535	Q Exactive Plus	Blood Plasma
PXD022469	9861	plasma_ProtMiner-bound_SDS-C18	96	682,291	177,934	26.08 %	13,570	415	457	2,830,622	391			0	16,885	2023-04-17	33471535	Q Exactive Plus	Blood Plasma
PXD022469	9862	plasma_ProtMiner-unbound_SDS-C18	96	893,255	173,407	19.41 %	10,564	127	143	2,830,765	277		2	0	16,885	2023-04-17	33471535	Q Exactive Plus	Blood Plasma
PXD022886	9886	serum_FM-HC_dep_tmt	81	2,747,552	504,810	18.37 %	11,308	79	101	2,830,866	456		1	0	16,885	2023-04-17	34608709	Orbitrap Eclipse	Blood Plasma
PXD023508	9869	plasma_HN-HP-ON-OP_Mars14	80	6,329,773	2,958,669	46.74 %	19,223	464	541	2,831,407	980		6	1	16,886	2023-04-17	34064977	Q Exactive Plus	Blood Plasma
PXD023526	9885	plasma_lean-obese_dep_pyridylethylation	318	4,748,686	1,550,292	32.65 %	3,133	8	11	2,831,418	130			0	16,886	2023-04-17	33494491	Q Exactive HF	Blood Plasma
PXD023648	9871	serum_sub-optimal-dep_ACN	9	321,695	54,295	16.88 %	1,949	26	32	2,831,450	90		1	0	16,886	2023-04-17	34390184	Orbitrap Fusion	Blood Plasma
PXD023648	9872	serum_sub-optimal-dep_top14	9	315,182	10,557	3.35 %	1,328	8	8	2,831,458	89			0	16,886	2023-04-17	34390184	Orbitrap Fusion	Blood Plasma
PXD024216	9919	plasma_Evs_AD-MCI-HC	57	1,000,324	251,622	25.15 %	11,340	177	226	2,831,684	685		2	0	16,886	2023-04-17	34531462	Orbitrap Fusion	Blood Extracellular Vesicles
PXD024246	9901	plasma_AIS-HC	84	4,561,757	791,631	17.35 %	9,215	169	195	2,831,879	251			0	16,886	2023-04-17		Q Exactive	Blood Plasma
PXD024728	9897	plasma_covid19-HC_pureProteomeDep_tmt	90	3,326,763	848,424	25.50 %	17,038	249	290	2,832,169	530			0	16,886	2023-04-17		Q Exactive	Blood Plasma
PXD024893	9888	serum_CIN0-HC_1DnLCMS_frac	15	724,441	148,785	20.54 %	4,466	8	15	2,832,184	171			0	16,886	2023-04-17	34236853	Q Exactive HF-X	Blood Plasma
PXD024893	9889	serum_CIN0-HC_2D-nLCMS_frac	18	3,237,381	233,777	7.22 %	12,741	347	403	2,832,587	278		2	0	16,886	2023-04-17	34236853	Orbitrap Exploris 480	Blood Plasma
PXD025311	9945	serum_exosome_sepsis_HC	3	160,166	22,919	14.31 %	3,883	13	16	2,832,603	150			0	16,886	2023-04-17	35777909	Q Exactive HF	Blood Extracellular Vesicles
PXD025311	9944	serum_exosome_sepsis	9	491,884	99,480	20.22 %	7,984	72	80	2,832,683	330		1	0	16,886	2023-04-17	35777909	Q Exactive HF	Blood Extracellular Vesicles
PXD025475	9913	plasma_exosome_melanoma_pre-post_treat	14	276,141	68,623	24.85 %	1,851	0	0	2,832,683	114			0	16,886	2023-04-17		Q Exactive Plus	Blood Extracellular Vesicles
PXD026863	9928	EVs_plasma-serum_SEC-densityCushion-IC_tmt	20	335,938	19,440	5.79 %	7,525	29	35	2,832,718	600			0	16,886	2023-04-17	35524458	Q Exactive Plus	Blood Extracellular Vesicles
PXD027025	9932	serum_EVs_CD9-HPLC-IAC	3	129,351	13,123	10.15 %	1,418	13	13	2,832,731	150		4	0	16,886	2023-04-17	34473505	Q Exactive Plus	Blood Extracellular Vesicles
PXD027573	9892	plasma_HCA-nonHCA_mar14	44	1,581,971	597,556	37.77 %	25,951	206	307	2,833,038	1,185			0	16,886	2023-04-17	35797368	Q Exactive Plus	Blood Plasma
PXD027696	9941	serum_exosome_TNBC-HC_tmt	21	1,261,740	351,492	27.86 %	33,641	4,254	4,598	2,837,636	637		24	0	16,886	2023-04-17	34265469	Q Exactive Plus	Blood Extracellular Vesicles
PXD028172	9934	plasma_exosome_ExoQuick	3	83,464	29,513	35.36 %	6,483	115	127	2,837,763	207		1	0	16,886	2023-04-17		Q Exactive HF	Blood Extracellular Vesicles
PXD028200	9912	plasma_exosome_PSCI-Ctrl_TiO2	10	334,455	100,935	30.18 %	11,470	73	134	2,837,897	642			0	16,886	2023-04-17		Q Exactive Plus	Blood Extracellular Vesicles
PXD028200	9911	plasma_exosome_PSCI_TiO2	10	276,597	106,355	38.45 %	10,345	77	84	2,837,981	560			0	16,886	2023-04-17		Q Exactive Plus	Blood Extracellular Vesicles
PXD028251	9880	plasma_breast-cancer_pCR-nonpCR_mar14	52	3,494,129	1,857,617	53.16 %	16,454	356	378	2,838,359	465		1	0	16,886	2023-04-17	34944885	Q Exactive Plus	Blood Plasma
PXD028841	9856	plasma_BD-MDD-SZ-HCs_dep	194	6,768,041	3,159,321	46.68 %	18,778	1,120	1,173	2,839,532	378			0	16,886	2023-04-17	34825021	Q Exactive Plus	Blood Plasma
PXD028885	9917	plasma_exosomes_SCLC_control	48	1,080,384	283,141	26.21 %	7,974	78	104	2,839,636	435			0	16,886	2023-04-17	34996345	Orbitrap Fusion	Blood Extracellular Vesicles
PXD028885	9918	plasma_exosomes_SCLC	46	1,011,927	272,681	26.95 %	7,373	87	107	2,839,743	346			0	16,886	2023-04-17	34996345	Orbitrap Fusion	Blood Extracellular Vesicles
PXD028944	9898	plasma_microvesicles_SCLC_control	46	1,167,992	164,184	14.06 %	5,452	53	64	2,839,807	361			0	16,886	2023-04-17	34996345	Orbitrap Fusion	Blood Plasma
PXD028944	9899	plasma_microvesicles_SCLC	48	1,246,676	201,544	16.17 %	6,151	74	85	2,839,892	414			0	16,886	2023-04-17	34996345	Orbitrap Fusion	Blood Plasma
PXD030260	9875	plasma_EVD_Tl-PPorCl-PP	38	912,119	202,353	22.18 %	9,179	321	341	2,840,233	435		3	0	16,886	2023-04-17		Q Exactive	Blood Plasma
PXD030476	9837	plasma_WNH-AA_sepsis-survival_Mar14_tmt	376	13,786,262	1,154,466	8.37 %	28,537	277	328	2,840,561	1,429			0	16,886	2023-04-17		Q Exactive HF	Blood Plasma
PXD030724	9890	serum_AD_iDiLeu	30	1,262,834	66,692	5.28 %	2,973	5	6	2,840,567	153			0	16,886	2023-04-17	35124278	Orbitrap Fusion Lumos	Blood Plasma
PXD030724	9891	serum_nonAD_iDiLeu	27	970,948	61,934	6.38 %	2,415	15	16	2,840,583	127			1	16,887	2023-04-17	35124278	Orbitrap Fusion Lumos	Blood Plasma
PXD030883	9935	plasma_exosome_PTB-TBL-HC_tmt	2	69,060	7,348	10.64 %	1,745	6	6	2,840,589	94			0	16,887	2023-04-17	35453532	Q Exactive HF	Blood Extracellular Vesicles
PXD031556	9906	EVs_serum_rectal-cancer_SEC	39	1,075,074	217,351	20.22 %	7,059	52	57	2,840,646	257			0	16,887	2023-04-17	35205741	Q Exactive	Blood Extracellular Vesicles
PXD031556	9867	plasma_lipid_MTBEextraction	40	1,934,883	789,998	40.83 %	10,904	245	253	2,840,899	271			0	16,887	2023-04-17	35205741	Q Exactive	Blood Plasma
PXD032767	9900	plasma_metastaticSolidTumor-HC	6	206,773	66,045	31.94 %	5,897	17	27	2,840,926	242			0	16,887	2023-04-17	35481283	Q Exactive	Blood Plasma
PXD032767	9931	plasma_sEVs_metastaticSolidTumor-HC	6	212,985	82,340	38.66 %	12,144	145	146	2,841,072	709			0	16,887	2023-04-17	35481283	Q Exactive	Blood Extracellular Vesicles
PXD032808	9907	EVs_plasma_covid19-NC_SEC	45	7,340,222	1,411,034	19.22 %	10,797	84	97	2,841,169	317			0	16,887	2023-04-17		Q Exactive HF-X	Blood Extracellular Vesicles
